dt,future_dt,humidity,pop,pressure,temp_max,temp_min,uvi,weather_id,wind_speed,wind_gust,rain,snow
2026-02-27 06:44:46,2026-03-02 12:00:00,69,1,1012,10.41,6.14,1.12,500,8.59,20.95,2.74,0
2026-02-27 06:44:46,2026-03-03 12:00:00,73,0,1027,8.24,1.74,0.55,803,2.44,5.07,0,0
2026-02-27 06:44:46,2026-03-04 12:00:00,78,0.2,1026,12.7,6.05,1,500,3.06,6.4,0.24,0
2026-02-27 06:44:46,2026-03-05 12:00:00,74,0,1014,13.12,6.9,1,801,4.46,10.33,0,0
2026-02-27 06:44:46,2026-03-06 12:00:00,96,1,1014,7.68,2.32,1,500,3.95,8.27,3,0
2026-02-27 07:44:45,2026-02-27 12:00:00,75,0.62,1010,10.29,3.7,1.36,500,4.41,10.11,0.72,0
2026-02-27 07:44:45,2026-02-28 12:00:00,59,0,1018,8.43,0.66,1.1,802,4.46,10.56,0,0
2026-02-27 07:44:45,2026-03-01 12:00:00,86,0.78,1006,12.01,6.44,1.24,500,8.99,17.88,0.5,0
2026-02-27 07:44:45,2026-03-02 12:00:00,91,1,1011,9.9,6.99,1.12,500,8.65,17.69,3.64,0
2026-02-27 07:44:45,2026-03-03 12:00:00,85,0,1027,9.36,3.61,0.55,804,3.48,6.84,0,0
2026-02-27 07:44:45,2026-03-04 12:00:00,72,0,1027,12.53,6.35,1,800,3.64,5.71,0,0
2026-02-27 07:44:45,2026-03-05 12:00:00,69,0,1017,10.57,6.34,1,800,5.38,9.5,0,0
2026-02-27 07:44:45,2026-03-06 12:00:00,95,0.75,1006,10.96,6.72,1,500,3.24,6.31,0.99,0
2026-02-27 08:44:45,2026-02-27 12:00:00,79,0.62,1010,10.29,3.7,1.36,500,4.41,10.11,0.72,0
2026-02-27 08:44:45,2026-02-28 12:00:00,59,0,1018,8.43,0.66,1.1,802,4.46,10.56,0,0
2026-02-27 08:44:45,2026-03-01 12:00:00,86,0.78,1006,12.01,6.44,1.24,500,8.99,17.88,0.5,0
2026-02-27 08:44:45,2026-03-02 12:00:00,91,1,1011,9.9,6.99,1.12,500,8.65,17.69,3.64,0
2026-02-27 08:44:45,2026-03-03 12:00:00,85,0,1027,9.36,3.61,0.55,804,3.48,6.84,0,0
2026-02-27 08:44:45,2026-03-04 12:00:00,72,0,1027,12.53,6.35,1,800,3.64,5.71,0,0
2026-02-27 08:44:45,2026-03-05 12:00:00,69,0,1017,10.57,6.34,1,800,5.38,9.5,0,0
2026-02-27 08:44:45,2026-03-06 12:00:00,95,0.75,1006,10.96,6.72,1,500,3.24,6.31,0.99,0
2026-02-27 09:44:45,2026-02-27 12:00:00,81,0.62,1010,9.98,3.7,1.36,500,4.41,10.11,0.72,0
2026-02-27 09:44:45,2026-02-28 12:00:00,59,0,1018,8.43,0.66,1.1,802,4.46,10.56,0,0
2026-02-27 09:44:45,2026-03-01 12:00:00,86,0.78,1006,12.01,6.44,1.24,500,8.99,17.88,0.5,0
2026-02-27 09:44:45,2026-03-02 12:00:00,91,1,1011,9.9,6.99,1.12,500,8.65,17.69,3.64,0
2026-02-27 09:44:45,2026-03-03 12:00:00,85,0,1027,9.36,3.61,0.55,804,3.48,6.84,0,0
2026-02-27 09:44:45,2026-03-04 12:00:00,72,0,1027,12.53,6.35,1,800,3.64,5.71,0,0
2026-02-27 09:44:45,2026-03-05 12:00:00,69,0,1017,10.57,6.34,1,800,5.38,9.5,0,0
2026-02-27 09:44:45,2026-03-06 12:00:00,95,0.75,1006,10.96,6.72,1,500,3.24,6.31,0.99,0
2026-02-27 10:44:45,2026-02-27 12:00:00,83,0.62,1010,9.73,3.7,1.36,500,4.41,10.11,0.72,0
2026-02-27 10:44:45,2026-02-28 12:00:00,59,0,1018,8.43,0.66,1.1,802,4.46,10.56,0,0
2026-02-27 10:44:45,2026-03-01 12:00:00,86,0.78,1006,12.01,6.44,1.24,500,8.99,17.88,0.5,0
2026-02-27 10:44:45,2026-03-02 12:00:00,91,1,1011,9.9,6.53,1.12,500,8.65,17.69,3.64,0
2026-02-27 10:44:45,2026-03-03 12:00:00,85,0,1027,9.36,3.61,0.55,804,3.48,6.84,0,0
2026-02-27 10:44:45,2026-03-04 12:00:00,72,0,1027,12.53,6.35,1,800,3.64,5.71,0,0
2026-02-27 10:44:45,2026-03-05 12:00:00,69,0,1017,10.57,6.34,1,800,5.38,9.5,0,0
2026-02-27 10:44:45,2026-03-06 12:00:00,95,0.75,1006,10.96,6.72,1,500,3.24,6.31,0.99,0
2026-02-27 11:44:45,2026-02-27 12:00:00,81,0.62,1010,9.96,3.7,1.36,500,4.41,10.11,0.72,0
2026-02-27 11:44:45,2026-02-28 12:00:00,59,0,1018,8.43,0.66,1.1,802,4.46,10.56,0,0
2026-02-27 11:44:45,2026-03-01 12:00:00,86,0.78,1006,12.01,6.44,1.24,500,8.99,17.88,0.5,0
2026-02-27 11:44:45,2026-03-02 12:00:00,91,1,1011,9.9,6.53,1.12,500,8.65,17.69,3.64,0
2026-02-27 11:44:45,2026-03-03 12:00:00,85,0,1027,9.36,3.61,0.55,804,3.48,6.84,0,0
2026-02-27 11:44:45,2026-03-04 12:00:00,72,0,1027,12.53,6.35,1,800,3.64,5.71,0,0
2026-02-27 11:44:45,2026-03-05 12:00:00,69,0,1017,10.57,6.34,1,800,5.38,9.5,0,0
2026-02-27 11:44:45,2026-03-06 12:00:00,95,0.75,1006,10.96,6.72,1,500,3.24,6.31,0.99,0
2026-02-27 12:44:45,2026-02-27 12:00:00,76,0.62,1011,10.27,3.7,1.36,500,4.41,10.11,0.53,0
2026-02-27 12:44:45,2026-02-28 12:00:00,59,0,1018,8.43,0.66,1.1,802,4.46,10.56,0,0
2026-02-27 12:44:45,2026-03-01 12:00:00,86,0.78,1006,12.01,6.44,1.24,500,8.99,17.88,0.5,0
2026-02-27 12:44:45,2026-03-02 12:00:00,91,1,1011,9.9,6.53,1.12,500,8.65,17.69,3.64,0
2026-02-27 12:44:45,2026-03-03 12:00:00,85,0,1027,9.36,3.61,0.55,804,3.48,6.84,0,0
2026-02-27 12:44:45,2026-03-04 12:00:00,72,0,1027,12.53,6.35,1,800,3.64,5.71,0,0
2026-02-27 12:44:45,2026-03-05 12:00:00,69,0,1017,10.57,6.34,1,800,5.38,9.5,0,0
2026-02-27 12:44:45,2026-03-06 12:00:00,95,0.75,1006,10.96,6.72,1,500,3.24,6.31,0.99,0
2026-02-27 13:44:45,2026-02-27 12:00:00,73,0.83,1011,10.64,3.08,1.36,500,4.5,10.11,0.28,0
2026-02-27 13:44:45,2026-02-28 12:00:00,57,0,1018,8.41,0.59,1.1,801,4.51,9.88,0,0
2026-02-27 13:44:45,2026-03-01 12:00:00,82,0.88,1004,12.36,5.88,1.24,500,8.22,18.21,1.44,0
2026-02-27 13:44:45,2026-03-02 12:00:00,73,1,1010,10.4,5.78,1.12,500,8.85,20.2,2.54,0
2026-02-27 13:44:45,2026-03-03 12:00:00,61,0,1029,7.7,1.27,0.55,800,5.48,8.96,0,0
2026-02-27 13:44:45,2026-03-04 12:00:00,78,0,1026,12.98,6.89,1,803,3.92,8.9,0,0
2026-02-27 13:44:45,2026-03-05 12:00:00,73,0,1016,12.02,6.63,1,802,4.79,8.9,0,0
2026-02-27 13:44:45,2026-03-06 12:00:00,69,0.2,1010,13.37,6.06,1,500,4.04,8.15,0.3,0
2026-02-27 14:44:45,2026-02-27 12:00:00,73,0.83,1011,10.3,3.08,1.36,501,4.5,10.11,1.25,0
2026-02-27 14:44:45,2026-02-28 12:00:00,57,0,1018,8.41,0.59,1.1,801,4.51,9.88,0,0
2026-02-27 14:44:45,2026-03-01 12:00:00,82,0.88,1004,12.36,5.88,1.24,500,8.22,18.21,1.44,0
2026-02-27 14:44:45,2026-03-02 12:00:00,73,1,1010,10.4,5.78,1.12,500,8.85,20.2,2.54,0
2026-02-27 14:44:45,2026-03-03 12:00:00,61,0,1029,7.7,1.27,0.55,800,5.48,8.96,0,0
2026-02-27 14:44:45,2026-03-04 12:00:00,78,0,1026,12.98,6.89,1,803,3.92,8.9,0,0
2026-02-27 14:44:45,2026-03-05 12:00:00,73,0,1016,12.02,6.63,1,802,4.79,8.9,0,0
2026-02-27 14:44:45,2026-03-06 12:00:00,69,0.2,1010,13.37,6.06,1,500,4.04,8.15,0.3,0
2026-02-27 15:44:45,2026-02-27 12:00:00,73,0.83,1011,10.41,3.08,1.36,500,4.5,10.11,0.28,0
2026-02-27 15:44:45,2026-02-28 12:00:00,57,0,1018,8.41,0.59,1.1,801,4.51,9.88,0,0
2026-02-27 15:44:45,2026-03-01 12:00:00,82,0.88,1004,12.36,5.88,1.24,500,8.22,18.21,1.44,0
2026-02-27 15:44:45,2026-03-02 12:00:00,73,1,1010,10.4,5.78,1.12,500,8.85,20.2,2.54,0
2026-02-27 15:44:45,2026-03-03 12:00:00,61,0,1029,7.7,1.27,0.55,800,5.48,8.96,0,0
2026-02-27 15:44:45,2026-03-04 12:00:00,78,0,1026,12.98,6.89,1,803,3.92,8.9,0,0
2026-02-27 15:44:45,2026-03-05 12:00:00,73,0,1016,12.02,6.63,1,802,4.79,8.9,0,0
2026-02-27 15:44:45,2026-03-06 12:00:00,69,0.2,1010,13.37,6.06,1,500,4.04,8.15,0.3,0
2026-02-27 16:44:45,2026-02-27 12:00:00,73,0.83,1011,9.67,3.08,1.36,500,4.5,10.11,0.5,0
2026-02-27 16:44:45,2026-02-28 12:00:00,57,0,1018,8.41,0.59,1.1,801,4.51,9.88,0,0
2026-02-27 16:44:45,2026-03-01 12:00:00,82,0.88,1004,12.36,5.88,1.24,500,8.22,18.21,1.44,0
2026-02-27 16:44:45,2026-03-02 12:00:00,73,1,1010,10.4,5.78,1.12,500,8.85,20.2,2.54,0
2026-02-27 16:44:45,2026-03-03 12:00:00,61,0,1029,7.7,1.27,0.55,800,5.48,8.96,0,0
2026-02-27 16:44:45,2026-03-04 12:00:00,78,0,1026,12.98,6.89,1,803,3.92,8.9,0,0
2026-02-27 16:44:45,2026-03-05 12:00:00,73,0,1016,12.02,6.63,1,802,4.79,8.9,0,0
2026-02-27 16:44:45,2026-03-06 12:00:00,69,0.2,1010,13.37,6.06,1,500,4.04,8.15,0.3,0
2026-02-27 17:44:45,2026-02-27 12:00:00,73,0.83,1011,9.88,3.08,1.36,500,4.5,10.11,0.68,0
2026-02-27 17:44:45,2026-02-28 12:00:00,57,0,1018,8.41,0.59,1.1,801,4.51,9.88,0,0
2026-02-27 17:44:45,2026-03-01 12:00:00,82,0.88,1004,12.36,5.88,1.24,500,8.22,18.21,1.44,0
2026-02-27 17:44:45,2026-03-02 12:00:00,73,1,1010,10.4,5.78,1.12,500,8.85,20.2,2.54,0
2026-02-27 17:44:45,2026-03-03 12:00:00,61,0,1029,7.7,1.27,0.55,800,5.48,8.96,0,0
2026-02-27 17:44:45,2026-03-04 12:00:00,78,0,1026,12.98,6.89,1,803,3.92,8.9,0,0
2026-02-27 17:44:45,2026-03-05 12:00:00,73,0,1016,12.02,6.63,1,802,4.79,8.9,0,0
2026-02-27 17:44:45,2026-03-06 12:00:00,69,0.2,1010,13.37,6.06,1,500,4.04,8.15,0.3,0
2026-02-27 18:44:45,2026-02-27 12:00:00,73,0.83,1011,9.88,4.16,1.36,500,4.5,10.11,0.68,0
2026-02-27 18:44:45,2026-02-28 12:00:00,59,0,1017,8.41,0.33,1.1,801,4.51,9.88,0,0
2026-02-27 18:44:45,2026-03-01 12:00:00,82,0.88,1004,12.36,5.88,1.24,500,8.22,18.21,1.44,0
2026-02-27 18:44:45,2026-03-02 12:00:00,73,1,1010,10.4,5.78,1.12,500,8.85,20.2,2.54,0
2026-02-27 18:44:45,2026-03-03 12:00:00,61,0,1029,7.7,1.27,0.55,800,5.48,8.96,0,0
2026-02-27 18:44:45,2026-03-04 12:00:00,78,0,1026,12.98,6.89,1,803,3.92,8.9,0,0
2026-02-27 18:44:45,2026-03-05 12:00:00,73,0,1016,12.02,6.63,1,802,4.79,8.9,0,0
2026-02-27 18:44:45,2026-03-06 12:00:00,69,0.2,1010,13.37,6.06,1,500,4.04,8.15,0.3,0
2026-02-27 19:44:45,2026-02-27 12:00:00,73,0.83,1011,9.88,5.4,1.36,500,4.5,10.11,0.68,0
2026-02-27 19:44:45,2026-02-28 12:00:00,59,0.69,1017,8.53,0.33,1.38,500,3.8,9.18,0.86,0
2026-02-27 19:44:45,2026-03-01 12:00:00,89,1,1004,11.44,5.19,0.94,500,8.72,19.62,2.88,0
2026-02-27 19:44:45,2026-03-02 12:00:00,68,1,1008,10.5,5.8,1.41,501,8.87,18.75,5.26,0
2026-02-27 19:44:45,2026-03-03 12:00:00,69,0,1028,8.22,2.12,1.4,800,5.96,7.84,0,0
2026-02-27 19:44:45,2026-03-04 12:00:00,73,0,1026,12.85,6.19,1.63,803,5.01,11.55,0,0
2026-02-27 19:44:45,2026-03-05 12:00:00,76,0.36,1011,10.74,7.67,2,500,6.52,13.07,0.18,0
2026-02-27 19:44:45,2026-03-06 12:00:00,94,1,1008,10.13,3.97,2,501,4.21,11.25,5.52,0
2026-02-27 20:44:45,2026-02-27 12:00:00,73,0.83,1011,9.88,5.64,1.36,500,4.5,10.11,0.68,0
2026-02-27 20:44:45,2026-02-28 12:00:00,59,0.69,1017,8.53,0.33,1.38,500,3.8,9.18,0.86,0
2026-02-27 20:44:45,2026-03-01 12:00:00,89,1,1004,11.44,5.19,0.94,500,8.72,19.62,2.88,0
2026-02-27 20:44:45,2026-03-02 12:00:00,68,1,1008,10.5,5.8,1.41,501,8.87,18.75,5.26,0
2026-02-27 20:44:45,2026-03-03 12:00:00,69,0,1028,8.22,2.12,1.4,800,5.96,7.84,0,0
2026-02-27 20:44:45,2026-03-04 12:00:00,73,0,1026,12.85,6.19,1.63,803,5.01,11.55,0,0
2026-02-27 20:44:45,2026-03-05 12:00:00,76,0.36,1011,10.74,7.67,2,500,6.52,13.07,0.18,0
2026-02-27 20:44:45,2026-03-06 12:00:00,94,1,1008,10.13,3.97,2,501,4.21,11.25,5.52,0
2026-02-27 21:44:45,2026-02-27 12:00:00,73,0.83,1011,9.88,5.89,1.36,500,4.5,10.11,0.68,0
2026-02-27 21:44:45,2026-02-28 12:00:00,59,0.69,1017,8.53,0.33,1.38,500,3.8,9.18,0.86,0
2026-02-27 21:44:45,2026-03-01 12:00:00,89,1,1004,11.44,5.19,0.94,500,8.72,19.62,2.88,0
2026-02-27 21:44:45,2026-03-02 12:00:00,68,1,1008,10.5,5.8,1.41,501,8.87,18.75,5.26,0
2026-02-27 21:44:45,2026-03-03 12:00:00,69,0,1028,8.22,2.12,1.4,800,5.96,7.84,0,0
2026-02-27 21:44:45,2026-03-04 12:00:00,73,0,1026,12.85,6.19,1.63,803,5.01,11.55,0,0
2026-02-27 21:44:45,2026-03-05 12:00:00,76,0.36,1011,10.74,7.67,2,500,6.52,13.07,0.18,0
2026-02-27 21:44:45,2026-03-06 12:00:00,94,1,1008,10.13,3.97,2,501,4.21,11.25,5.52,0
2026-02-27 22:44:45,2026-02-27 12:00:00,73,0.83,1011,9.88,5.8,1.36,500,4.5,10.11,0.68,0
2026-02-27 22:44:45,2026-02-28 12:00:00,59,0.69,1017,8.53,0.33,1.38,500,3.8,9.18,0.86,0
2026-02-27 22:44:45,2026-03-01 12:00:00,89,1,1004,11.44,5.19,0.94,500,8.72,19.62,2.88,0
2026-02-27 22:44:45,2026-03-02 12:00:00,68,1,1008,10.5,5.8,1.41,501,8.87,18.75,5.26,0
2026-02-27 22:44:45,2026-03-03 12:00:00,69,0,1028,8.22,2.12,1.4,800,5.96,7.84,0,0
2026-02-27 22:44:45,2026-03-04 12:00:00,73,0,1026,12.85,6.19,1.63,803,5.01,11.55,0,0
2026-02-27 22:44:45,2026-03-05 12:00:00,76,0.36,1011,10.74,7.67,2,500,6.52,13.07,0.18,0
2026-02-27 22:44:45,2026-03-06 12:00:00,94,1,1008,10.13,3.97,2,501,4.21,11.25,5.52,0
2026-02-27 23:44:45,2026-02-27 12:00:00,73,0.83,1011,9.88,4.43,1.36,500,4.5,10.11,0.68,0
2026-02-27 23:44:45,2026-02-28 12:00:00,59,0.69,1017,8.53,0.33,1.38,500,3.8,9.18,0.86,0
2026-02-27 23:44:45,2026-03-01 12:00:00,89,1,1004,11.44,5.19,0.94,500,8.72,19.62,2.88,0
2026-02-27 23:44:45,2026-03-02 12:00:00,68,1,1008,10.5,5.8,1.41,501,8.87,18.75,5.26,0
2026-02-27 23:44:45,2026-03-03 12:00:00,69,0,1028,8.22,2.12,1.4,800,5.96,7.84,0,0
2026-02-27 23:44:45,2026-03-04 12:00:00,73,0,1026,12.85,6.19,1.63,803,5.01,11.55,0,0
2026-02-27 23:44:45,2026-03-05 12:00:00,76,0.36,1011,10.74,7.67,2,500,6.52,13.07,0.18,0
2026-02-27 23:44:45,2026-03-06 12:00:00,94,1,1008,10.13,3.97,2,501,4.21,11.25,5.52,0
2026-02-28 00:44:45,2026-02-28 12:00:00,59,0.69,1017,8.53,0.33,1.38,500,3.8,9.18,0.86,0
2026-02-28 00:44:45,2026-03-01 12:00:00,89,1,1004,11.44,5.19,0.94,500,8.72,19.62,2.88,0
2026-02-28 00:44:45,2026-03-02 12:00:00,68,1,1008,10.5,5.8,1.41,501,8.87,18.75,5.26,0
2026-02-28 00:44:45,2026-03-03 12:00:00,69,0,1028,8.22,2.12,1.4,800,5.96,7.84,0,0
2026-02-28 00:44:45,2026-03-04 12:00:00,73,0,1026,12.85,6.19,1.63,803,5.01,11.55,0,0
2026-02-28 00:44:45,2026-03-05 12:00:00,76,0.36,1011,10.74,7.67,2,500,6.52,13.07,0.18,0
2026-02-28 00:44:45,2026-03-06 12:00:00,94,1,1008,10.13,3.97,2,501,4.21,11.25,5.52,0
2026-02-28 00:44:45,2026-03-07 12:00:00,63,0,1020,11.02,1.91,2,800,4.8,11.42,0,0
2026-02-28 01:44:45,2026-02-28 12:00:00,59,1,1017,8.62,0.48,1.38,500,3.96,9.66,0.87,0
2026-02-28 01:44:45,2026-03-01 12:00:00,88,0.77,1004,11.65,5.49,0.94,500,9.06,19.58,1.52,0
2026-02-28 01:44:45,2026-03-02 12:00:00,73,1,1006,10.46,4.14,1.41,501,9.51,20.83,10.59,0
2026-02-28 01:44:45,2026-03-03 12:00:00,77,0,1026,9.08,3.01,1.4,803,2.74,4.07,0,0
2026-02-28 01:44:45,2026-03-04 12:00:00,76,0,1024,10.5,3.79,1.63,801,5.03,10.08,0,0
2026-02-28 01:44:45,2026-03-05 12:00:00,76,0.2,1012,12.61,6.84,2,500,4.88,11.24,0.15,0
2026-02-28 01:44:45,2026-03-06 12:00:00,97,1,1012,5.93,3.27,2,500,4.45,11.27,4.32,0
2026-02-28 01:44:45,2026-03-07 12:00:00,58,0,1019,9.3,0.56,2,802,8.03,19.66,0,0
2026-02-28 02:44:45,2026-02-28 12:00:00,59,1,1017,8.62,1.08,1.38,500,3.96,9.66,0.87,0
2026-02-28 02:44:45,2026-03-01 12:00:00,88,0.77,1004,11.65,5.49,0.94,500,9.06,19.58,1.52,0
2026-02-28 02:44:45,2026-03-02 12:00:00,73,1,1006,10.46,4.14,1.41,501,9.51,20.83,10.59,0
2026-02-28 02:44:45,2026-03-03 12:00:00,77,0,1026,9.08,3.01,1.4,803,2.74,4.07,0,0
2026-02-28 02:44:45,2026-03-04 12:00:00,76,0,1024,10.5,3.79,1.63,801,5.03,10.08,0,0
2026-02-28 02:44:45,2026-03-05 12:00:00,76,0.2,1012,12.61,6.84,2,500,4.88,11.24,0.15,0
2026-02-28 02:44:45,2026-03-06 12:00:00,97,1,1012,5.93,3.27,2,500,4.45,11.27,4.32,0
2026-02-28 02:44:45,2026-03-07 12:00:00,58,0,1019,9.3,0.56,2,802,8.03,19.66,0,0
2026-02-28 03:44:45,2026-02-28 12:00:00,59,1,1017,8.62,1.85,1.38,500,3.96,9.66,0.87,0
2026-02-28 03:44:45,2026-03-01 12:00:00,88,0.77,1004,11.65,5.49,0.94,500,9.06,19.58,1.52,0
2026-02-28 03:44:45,2026-03-02 12:00:00,73,1,1006,10.46,4.14,1.41,501,9.51,20.83,10.59,0
2026-02-28 03:44:45,2026-03-03 12:00:00,77,0,1026,9.08,3.01,1.4,803,2.74,4.07,0,0
2026-02-28 03:44:45,2026-03-04 12:00:00,76,0,1024,10.5,3.79,1.63,801,5.03,10.08,0,0
2026-02-28 03:44:45,2026-03-05 12:00:00,76,0.2,1012,12.61,6.84,2,500,4.88,11.24,0.15,0
2026-02-28 03:44:45,2026-03-06 12:00:00,97,1,1012,5.93,3.27,2,500,4.45,11.27,4.32,0
2026-02-28 03:44:45,2026-03-07 12:00:00,58,0,1019,9.3,0.56,2,802,8.03,19.66,0,0
2026-02-28 04:44:45,2026-02-28 12:00:00,59,1,1017,8.62,2.22,1.38,500,3.96,9.66,0.87,0
2026-02-28 04:44:45,2026-03-01 12:00:00,88,0.77,1004,11.65,5.49,0.94,500,9.06,19.58,1.52,0
2026-02-28 04:44:45,2026-03-02 12:00:00,73,1,1006,10.46,4.14,1.41,501,9.51,20.83,10.59,0
2026-02-28 04:44:45,2026-03-03 12:00:00,77,0,1026,9.08,3.01,1.4,803,2.74,4.07,0,0
2026-02-28 04:44:45,2026-03-04 12:00:00,76,0,1024,10.5,3.79,1.63,801,5.03,10.08,0,0
2026-02-28 04:44:45,2026-03-05 12:00:00,76,0.2,1012,12.61,6.84,2,500,4.88,11.24,0.15,0
2026-02-28 04:44:45,2026-03-06 12:00:00,97,1,1012,5.93,3.27,2,500,4.45,11.27,4.32,0
2026-02-28 04:44:45,2026-03-07 12:00:00,58,0,1019,9.3,0.56,2,802,8.03,19.66,0,0
2026-02-28 05:44:45,2026-02-28 12:00:00,59,1,1017,8.62,2.35,1.38,500,3.96,9.66,0.87,0
2026-02-28 05:44:45,2026-03-01 12:00:00,88,0.77,1004,11.65,5.49,0.94,500,9.06,19.58,1.52,0
2026-02-28 05:44:45,2026-03-02 12:00:00,73,1,1006,10.46,4.14,1.41,501,9.51,20.83,10.59,0
2026-02-28 05:44:45,2026-03-03 12:00:00,77,0,1026,9.08,3.01,1.4,803,2.74,4.07,0,0
2026-02-28 05:44:45,2026-03-04 12:00:00,76,0,1024,10.5,3.79,1.63,801,5.03,10.08,0,0
2026-02-28 05:44:45,2026-03-05 12:00:00,76,0.2,1012,12.61,6.84,2,500,4.88,11.24,0.15,0
2026-02-28 05:44:45,2026-03-06 12:00:00,97,1,1012,5.93,3.27,2,500,4.45,11.27,4.32,0
2026-02-28 05:44:45,2026-03-07 12:00:00,58,0,1019,9.3,0.56,2,802,8.03,19.66,0,0
2026-02-28 06:44:45,2026-02-28 12:00:00,59,0.37,1017,8.53,2.38,1.38,500,4.34,9.84,0.39,0
2026-02-28 06:44:45,2026-03-01 12:00:00,88,0.77,1004,11.65,5.75,0.94,500,9.06,19.58,1.52,0
2026-02-28 06:44:45,2026-03-02 12:00:00,73,1,1006,10.46,4.14,1.41,501,9.51,20.83,10.59,0
2026-02-28 06:44:45,2026-03-03 12:00:00,77,0,1026,9.08,3.01,1.4,803,2.74,4.07,0,0
2026-02-28 06:44:45,2026-03-04 12:00:00,76,0,1024,10.5,3.79,1.63,801,5.03,10.08,0,0
2026-02-28 06:44:45,2026-03-05 12:00:00,76,0.2,1012,12.61,6.84,2,500,4.88,11.24,0.15,0
2026-02-28 06:44:45,2026-03-06 12:00:00,97,1,1012,5.93,3.27,2,500,4.45,11.27,4.32,0
2026-02-28 06:44:45,2026-03-07 12:00:00,58,0,1019,9.3,0.56,2,802,8.03,19.66,0,0
2026-02-28 07:44:45,2026-02-28 12:00:00,64,0.37,1017,8.53,1.99,1.38,500,4.34,9.84,0.39,0
2026-02-28 07:44:45,2026-03-01 12:00:00,85,1,1003,11.98,6.08,0.94,500,9.66,20.71,2.04,0
2026-02-28 07:44:45,2026-03-02 12:00:00,61,1,1007,10.46,5.12,1.41,501,9.73,21.41,4.13,0
2026-02-28 07:44:45,2026-03-03 12:00:00,66,0,1024,9.69,4.06,1.4,800,3.14,4.28,0,0
2026-02-28 07:44:45,2026-03-04 12:00:00,90,0.2,1021,10.43,5.88,1.63,500,4.23,12.57,0.15,0
2026-02-28 07:44:45,2026-03-05 12:00:00,92,1,1008,10.61,8.7,2,500,4.54,11.9,2.34,0
2026-02-28 07:44:45,2026-03-06 12:00:00,77,0.73,1012,9.4,2.73,2,500,5.19,7.95,0.3,0
2026-02-28 07:44:45,2026-03-07 12:00:00,44,0,1025,9.41,0.33,2,803,3.86,6.82,0,0
2026-02-28 08:44:45,2026-02-28 12:00:00,73,0.37,1017,8.53,1.95,1.38,500,4.34,9.84,0.39,0
2026-02-28 08:44:45,2026-03-01 12:00:00,85,1,1003,11.98,6.08,0.94,500,9.66,20.71,2.04,0
2026-02-28 08:44:45,2026-03-02 12:00:00,61,1,1007,10.46,5.12,1.41,501,9.73,21.41,4.13,0
2026-02-28 08:44:45,2026-03-03 12:00:00,66,0,1024,9.69,4.06,1.4,800,3.14,4.28,0,0
2026-02-28 08:44:45,2026-03-04 12:00:00,90,0.2,1021,10.43,5.88,1.63,500,4.23,12.57,0.15,0
2026-02-28 08:44:45,2026-03-05 12:00:00,92,1,1008,10.61,8.7,2,500,4.54,11.9,2.34,0
2026-02-28 08:44:45,2026-03-06 12:00:00,77,0.73,1012,9.4,2.73,2,500,5.19,7.95,0.3,0
2026-02-28 08:44:45,2026-03-07 12:00:00,44,0,1025,9.41,0.33,2,803,3.86,6.82,0,0
2026-02-28 09:44:45,2026-02-28 12:00:00,77,0.37,1017,8.51,1.67,1.38,500,4.34,9.84,0.39,0
2026-02-28 09:44:45,2026-03-01 12:00:00,85,1,1003,11.98,6.08,0.94,500,9.66,20.71,2.04,0
2026-02-28 09:44:45,2026-03-02 12:00:00,61,1,1007,10.46,5.12,1.41,501,9.73,21.41,4.13,0
2026-02-28 09:44:45,2026-03-03 12:00:00,66,0,1024,9.69,4.06,1.4,800,3.14,4.28,0,0
2026-02-28 09:44:45,2026-03-04 12:00:00,90,0.2,1021,10.43,5.88,1.63,500,4.23,12.57,0.15,0
2026-02-28 09:44:45,2026-03-05 12:00:00,92,1,1008,10.61,8.7,2,500,4.54,11.9,2.34,0
2026-02-28 09:44:45,2026-03-06 12:00:00,77,0.73,1012,9.4,2.73,2,500,5.19,7.95,0.3,0
2026-02-28 09:44:45,2026-03-07 12:00:00,44,0,1025,9.41,0.33,2,803,3.86,6.82,0,0
2026-02-28 10:44:45,2026-02-28 12:00:00,73,0.37,1017,8.11,1.56,1.38,500,4.34,9.84,0.39,0
2026-02-28 10:44:45,2026-03-01 12:00:00,85,1,1003,11.98,6.08,0.94,500,9.66,20.71,2.04,0
2026-02-28 10:44:45,2026-03-02 12:00:00,61,1,1007,10.46,5.12,1.41,501,9.73,21.41,4.13,0
2026-02-28 10:44:45,2026-03-03 12:00:00,66,0,1024,9.69,4.06,1.4,800,3.14,4.28,0,0
2026-02-28 10:44:45,2026-03-04 12:00:00,90,0.2,1021,10.43,5.88,1.63,500,4.23,12.57,0.15,0
2026-02-28 10:44:45,2026-03-05 12:00:00,92,1,1008,10.61,8.7,2,500,4.54,11.9,2.34,0
2026-02-28 10:44:45,2026-03-06 12:00:00,77,0.73,1012,9.4,2.73,2,500,5.19,7.95,0.3,0
2026-02-28 10:44:45,2026-03-07 12:00:00,44,0,1025,9.41,0.33,2,803,3.86,6.82,0,0
2026-02-28 11:44:45,2026-02-28 12:00:00,67,0.37,1017,8.5,1.56,1.38,500,4.34,9.84,0.39,0
2026-02-28 11:44:45,2026-03-01 12:00:00,85,1,1003,11.98,6.08,0.94,500,9.66,20.71,2.04,0
